zip,Tot_Srvcs,Tot_Benes,Avg_Mdcr_Alowd_Amt,age_65_plus,median_income,population,pct_bachelors_plus
23667,2714.0,1797,97.93007678429062,0.0,-666666666.0,62.0,0.0
23669,55826.3,27576,63.24824447254303,5705.0,60959.0,39847.0,0.5048923679060665
23690,8499.0,5493,50.13131608127323,482.0,83173.0,4770.0,0.4498456790123457
23691,21.0,19,88.144285714,0.0,-666666666.0,405.0,0.6521739130434783
23692,65919.3,32197,61.97286701947751,3681.0,101987.0,18986.0,0.38834668608885653
23693,25114.0,14778,59.480022178435625,3005.0,109213.0,23563.0,0.29094423971485533
23701,82657.0,3028,83.56955171244773,3957.0,61961.0,24850.0,0.6146929949354123
23703,90701.0,45923,122.16642065564265,3248.0,72822.0,27121.0,0.5359212376933896
23704,24232.7,9516,130.9834150721159,2437.0,43680.0,18125.0,0.5989429006166413
23707,69836.0,30855,103.32126488134055,2382.0,49363.0,14254.0,0.5320293904584498
23708,111860.0,72427,92.95540226264428,0.0,-666666666.0,359.0,0.5
23801,3136.0,1016,77.15168478128571,5.0,73906.0,7577.0,0.454453781512605
23803,12796.0,5804,88.92321045362777,5757.0,53876.0,41913.0,0.5804826402833048
23805,197151.6,58577,108.361141967995,3640.0,63501.0,21427.0,0.5934196617336153
23821,1242.3,409,88.14753007,376.0,58787.0,1931.0,0.5104096709200806
23824,12147.0,5176,66.42260769265508,1052.0,58917.0,6714.0,0.5492892099743649
23827,1151.0,563,90.97673877357144,148.0,44050.0,1166.0,0.5824324324324325
23831,130646.0,46688,87.69865082157864,5265.0,90964.0,36606.0,0.4495110214219187
23832,129526.1,27666,92.38936622798981,5175.0,100744.0,40992.0,0.4480567459731048
23834,413712.1,108931,105.21113056992178,4029.0,76332.0,27639.0,0.5383577286411294
23836,24423.0,12634,98.66187884230719,1609.0,102984.0,13905.0,0.4659378479603199
23837,7382.0,2589,96.17065452257647,820.0,51818.0,4281.0,0.60842175066313
23838,5124.0,1255,86.20193457826666,2865.0,124512.0,16947.0,0.42826986405471584
23839,2424.6,261,180.1794056207143,181.0,95208.0,892.0,0.5488372093023256
23841,8612.9,817,149.75716180077143,550.0,59706.0,2817.0,0.48070953436807096
23842,433.0,209,69.00690906675,1069.0,85375.0,6956.0,0.5833010461061604
23847,62768.0,20005,65.87395699402342,2255.0,43840.0,13466.0,0.5298992161254199
23851,67181.8,27692,84.61497445921087,2299.0,61416.0,12983.0,0.5683360258481421
23857,2296.6,146,322.70966344433333,99.0,-666666666.0,399.0,0.4045307443365696
23860,58418.1,30773,105.49882659989625,3784.0,54724.0,31556.0,0.6499197063546684
23866,235.0,149,16.38284090908333,395.0,67891.0,1825.0,0.6449332285938727
23867,127.0,23,95.376571317,534.0,72639.0,4961.0,0.6298405466970387
23868,7757.4,2818,86.06794009975555,886.0,48620.0,6420.0,0.5732400524704854
23875,155533.3,41018,94.77682696718978,1973.0,72714.0,13375.0,0.5032840722495895
23881,1525.0,629,83.5237409526,278.0,60469.0,2315.0,0.5950769230769231
23882,2699.7,228,158.8941493512875,416.0,55417.0,1593.0,0.5322723253757736
23885,4018.0,3192,77.63110228845714,539.0,95668.0,2573.0,0.6317038443284291
23888,2105.0,1731,72.57443909739615,419.0,61797.0,2485.0,0.6234866828087167
23890,6080.1,566,134.59073316254998,698.0,77464.0,4823.0,0.5459214501510574
23901,101747.3,51410,72.8862227050161,2187.0,53105.0,15541.0,0.5007823093772817
23917,15184.7,1228,138.86364314507694,498.0,61597.0,2762.0,0.5595348837209302
23919,4623.0,3036,77.94659658319787,961.0,62243.0,2337.0,0.5211416490486258
23921,11889.6,901,156.3815972282222,446.0,80455.0,2250.0,0.5758823529411765
23922,6000.9,1790,92.98144702214286,643.0,92407.0,4267.0,0.6575265808617795
23923,8230.0,3942,56.84684589676282,464.0,46464.0,2188.0,0.549353301565691
23924,30951.0,7109,57.681929585723076,1181.0,45458.0,5799.0,0.6036628316506222
23927,11883.0,3452,75.00984785298571,1374.0,58793.0,4489.0,0.5028473804100227
23930,15685.0,3667,70.80245748874255,880.0,56379.0,5505.0,0.5891653706583723
23936,1683.0,1051,67.02264725098387,1266.0,59053.0,7254.0,0.6883917562092654
23944,7544.0,4270,54.05804993048421,808.0,57500.0,3781.0,0.5894258570838496
23947,12678.8,844,176.71684301166664,835.0,60946.0,3391.0,0.5786802030456852
23950,7379.0,775,43.29601708966666,618.0,39219.0,3633.0,0.5888421857088268
23954,1705.1,157,335.438173836,453.0,72870.0,2462.0,0.7106437221159975
23964,57.0,52,162.73864706,196.0,52708.0,956.0,0.5604113110539846
23970,96259.4,50772,74.1907899748975,1421.0,50673.0,7869.0,0.5238095238095238
23974,7510.4,2472,72.5083998502195,748.0,48433.0,4859.0,0.6011266094420601
24011,18925.0,10494,73.27392434028589,72.0,59700.0,723.0,0.17333333333333334
24012,49369.0,27036,73.04327718258197,4203.0,50857.0,29545.0,0.533853918674412
24013,32453.0,20476,95.61125858684453,752.0,51858.0,7925.0,0.6364988315275122
24014,1902590.6,731992,95.4815063655406,3258.0,58738.0,15630.0,0.46572084631786126
24015,14786.0,7090,71.63969496517363,2123.0,67295.0,16074.0,0.4317954317954318
24016,288865.5,144541,132.30430862470914,1084.0,40664.0,9605.0,0.5137586471944658
24017,16014.0,5484,87.2447156582373,3419.0,43097.0,23756.0,0.6379396048216727
24018,603496.0,225332,87.06896896860391,7045.0,91769.0,38924.0,0.3532689188236124
24019,312726.8,62286,93.55476800057541,6022.0,73637.0,28194.0,0.5105010359766434
24053,179.4,27,265.7709854015,382.0,42302.0,2092.0,0.6574018126888218
24054,618.0,434,50.42514901121765,1216.0,52278.0,6391.0,0.6492977813962956
24055,3597.2,2022,96.84065087177143,2635.0,36210.0,11647.0,0.5277745698117565
24060,460783.0,148446,90.91404514343563,5413.0,57270.0,48423.0,0.303882247576029
24064,3355.0,916,81.03009629284614,791.0,82602.0,5245.0,0.6104635402548116
24065,181.0,143,40.6343675353375,1501.0,73659.0,6596.0,0.5617138364779874
24066,249.0,244,79.45172287449999,1185.0,60924.0,5127.0,0.6547619047619048
24073,487669.1,142153,97.90648238357527,4954.0,69581.0,29595.0,0.45618818744800815
24078,8387.6,4778,92.24039772032557,944.0,47130.0,7304.0,0.5056736125438416
24083,36856.0,21377,66.53734468037402,855.0,106083.0,4225.0,0.34035957842529446
24084,37661.7,17779,75.77518433573617,2325.0,62909.0,11113.0,0.6060322656067337
24088,254.0,213,48.51675641,744.0,34188.0,4983.0,0.6173853524982889
24090,23433.3,3117,116.56463225434346,937.0,84948.0,4932.0,0.6023932553712266
24091,18514.4,4951,81.26422964958107,1755.0,57886.0,7491.0,0.5176810608636518
24093,587.8,32,220.70347848900002,8.0,-666666666.0,114.0,0.6404494382022472
24101,29211.5,14072,121.75777568496954,1531.0,77468.0,6373.0,0.6115302766492552
24104,5539.0,1219,51.180817666749995,912.0,80650.0,2641.0,0.4666666666666667
24112,167628.8,72699,87.7225066548681,6380.0,42349.0,30370.0,0.5290085116172073
24121,76625.0,18571,53.15238587674538,3298.0,84421.0,11043.0,0.4792995477212107
24127,5722.0,1258,104.08236731373333,661.0,62273.0,4228.0,0.6446873932353946
24128,221.5,11,8.7969300226,412.0,68162.0,1539.0,0.5625
24134,30458.9,14746,78.6711257907344,1132.0,62500.0,5544.0,0.6664169787765294
24141,67124.0,25471,75.3688988752264,2768.0,58544.0,21804.0,0.4444444444444444
24142,2210.0,939,89.0686648307,0.0,-666666666.0,2292.0,1.0
24147,5594.0,2428,69.43333349371001,315.0,37974.0,1350.0,0.6429961089494164
24148,3867.4,1410,68.03787715098206,1564.0,54294.0,8554.0,0.5602529960053262
24151,42693.0,18347,88.38222706509762,3394.0,61740.0,18506.0,0.5752386725261404
24153,765684.7,217460,143.36404035265338,6728.0,73136.0,38386.0,0.5150385651548142
24162,3532.0,2679,65.56299339673409,451.0,67986.0,2136.0,0.6696522655426765
24165,2858.9,202,203.659440041,275.0,58819.0,1380.0,0.672463768115942
24168,44.0,29,27.403305263,39.0,55417.0,58.0,0.7931034482758621
24171,27128.1,7442,77.16350159337809,2090.0,55042.0,8195.0,0.5624901745008647
24175,8500.0,6306,68.1412623831779,1802.0,81295.0,7881.0,0.5225004377517072
24176,2427.0,2069,37.139726522425,433.0,105417.0,1135.0,0.3595166163141994
24179,29351.0,13872,62.783922435514974,3671.0,67996.0,18721.0,0.5857078584283143
24184,1638.0,1151,54.227288122783335,1110.0,63397.0,4129.0,0.6504455106237149
24201,45894.0,20605,72.5592734562875,3207.0,43599.0,15910.0,0.5398083623693379
24202,19231.1,4683,127.66869090807788,2539.0,56476.0,12325.0,0.6560665884110554
24210,154659.3,58382,66.0054438530053,3275.0,60337.0,17243.0,0.5302633605421223
24211,162442.7,63116,93.66615822821446,2509.0,80952.0,10016.0,0.4559139784946237
24216,285.7,40,266.031829647,537.0,35053.0,2472.0,0.5452436194895591
24217,1497.2,113,220.6714522899,69.0,73056.0,206.0,0.5388349514563107
24219,19463.8,9550,75.49677696905381,1523.0,58380.0,10460.0,0.5438550420168067
24224,2331.5,416,100.70759059513333,1159.0,44026.0,5810.0,0.600897920604915
24226,513.0,122,45.685006978299995,182.0,46513.0,1687.0,0.6806148590947908
24228,10306.7,1832,110.358434428025,1423.0,39367.0,6052.0,0.6017950963222417
24230,6813.200000000001,1182,92.84036254380976,1477.0,52529.0,6935.0,0.5256845892464521
24236,2256.4,782,90.86284875708635,846.0,33185.0,3157.0,0.6308449548810501
24239,845.0,13,10.821337278,0.0,-666666666.0,174.0,0.6811594202898551
24244,5226.7,1074,72.63041462163947,1052.0,41406.0,5765.0,0.6011382499407162
24245,124.0,98,18.209047619,220.0,34926.0,836.0,0.6713178294573643
24248,343.0,238,12.806000000000001,355.0,58295.0,2568.0,0.5763144461459928
24251,11121.4,4914,53.68399408425243,1712.0,46105.0,7821.0,0.5913942063357615
24256,1693.7,652,72.70988422139412,634.0,43373.0,3239.0,0.6401369276850664
24260,6982.3,1357,80.57316967612121,964.0,38136.0,5073.0,0.5656182212581344
24263,2377.6,519,84.27008651981332,1427.0,32227.0,5516.0,0.685617103984451
24266,85310.0,13228,72.67996350209853,2153.0,48199.0,8805.0,0.6064476885644768
24271,2792.0,625,90.47569672982353,593.0,39115.0,2484.0,0.520656779661017
24273,82869.9,46969,76.05433019285906,1146.0,38396.0,6004.0,0.5875256089232871
24277,13460.4,6171,63.82712203217931,1025.0,33155.0,6342.0,0.6020644617653255
24281,131.0,123,98.80655021385714,570.0,57665.0,2474.0,0.5227803738317757
24282,815.0,412,66.88001349139999,155.0,-666666666.0,734.0,0.5012345679012346
24283,462.0,420,87.80689610913333,363.0,28833.0,1909.0,0.5055478502080444
24290,6475.0,3726,55.07573311937902,471.0,51563.0,2357.0,0.6404230317273796
24293,35427.7,4318,128.63706319279038,1558.0,48591.0,9749.0,0.5381834613646633
24301,25973.0,14674,103.92654949101674,2482.0,56965.0,13631.0,0.6197565637259833
24314,2155.0,1542,41.29792314839259,350.0,60714.0,1346.0,0.6053962900505903
24315,10659.7,620,134.28627084132142,675.0,61524.0,3710.0,0.7072164948453609
24317,46.0,35,8.65,400.0,45150.0,3900.0,0.5454545454545454
24319,7556.8,1608,78.75910674722059,1426.0,50177.0,6582.0,0.5502787528391493
24326,1071.1,348,107.9566747461111,349.0,39563.0,796.0,0.625531914893617
24327,1397.0,1055,72.43669925626666,0.0,-666666666.0,594.0,0.0
24328,4001.0,1436,58.183883297830775,764.0,52857.0,1659.0,0.5585260115606936
24330,1328.8,614,96.37278834806666,666.0,39060.0,2905.0,0.5605993829881005
24333,95048.3,30828,75.76968968833913,3443.0,50374.0,18448.0,0.5308980213089802
24340,536.0,486,73.298161567375,1725.0,55766.0,6173.0,0.558447386134171
24343,64398.0,12257,72.2248196184173,1882.0,49701.0,8191.0,0.5865324103209566
24348,25761.6,3914,77.6760566712827,1082.0,41984.0,4923.0,0.6045442250473356
24350,324.0,249,56.1230385913375,455.0,48889.0,1428.0,0.6479007633587787
24351,19.0,18,101.57,144.0,18438.0,264.0,0.4700854700854701
24352,559.0,440,42.73235244235,185.0,45422.0,1482.0,0.4025695931477516
24354,132644.8,28446,99.7292229389534,2835.0,41091.0,13918.0,0.5476560980354017
24360,2218.5,498,109.90179933593332,1122.0,67407.0,5951.0,0.6421314066380673
24361,870.0,495,36.51899470721428,737.0,67063.0,4746.0,0.463353255740799
24363,504.5,31,265.41535461,348.0,48350.0,1068.0,0.46314631463146316
24368,4322.5,2848,63.115487666386954,672.0,64000.0,5079.0,0.5637315270935961
24370,921.0,555,46.89734747832381,1168.0,46648.0,5730.0,0.5929707907860365
24375,2542.2,621,92.32109153657143,192.0,52813.0,1666.0,0.6758383490971626
24378,188.0,107,5.3994936709,214.0,34375.0,983.0,0.6834170854271356
24381,21591.0,10503,90.28540205534,876.0,64100.0,3176.0,0.6499361973628244
24382,156463.5,32959,86.69149222919535,2933.0,48521.0,14657.0,0.5592743764172335
24401,181291.4,70502,82.85524383785555,7664.0,60655.0,37375.0,0.5361374194245382
24416,11910.9,2649,103.62104517143513,1458.0,49614.0,9397.0,0.5441226575809199
24421,941.0,699,55.683545291363636,726.0,92250.0,3336.0,0.6627125345986556
24422,4976.3,3035,122.83921932164864,1145.0,44452.0,5550.0,0.6155003762227238
24426,13330.4,8141,88.76534625207212,2750.0,51686.0,13598.0,0.6947046843177189
24430,3570.0,803,83.10156710833333,378.0,44821.0,3629.0,0.6019714479945615
24440,2568.0,558,59.20718102946364,463.0,56774.0,3020.0,0.7210031347962382
24441,1578.0,1527,88.11576185309092,1218.0,78487.0,6358.0,0.6304792187145128
24445,6801.0,2765,50.28441580225,664.0,54787.0,2582.0,0.5743695316520844
24448,788.8,145,322.2789305403333,66.0,41875.0,395.0,0.565068493150685
24450,89171.9,34087,98.68751973670864,3156.0,75704.0,17214.0,0.41920660226953016
24457,31371.0,13706,90.56026332966685,76.0,92885.0,389.0,0.48598130841121495
24459,11031.0,5762,65.31242666575714,89.0,86979.0,436.0,0.712166172106825
24465,6949.0,704,76.25011139996154,461.0,59500.0,1274.0,0.49124613800205974
24472,5327.0,2992,56.35823516874154,495.0,49898.0,2068.0,0.559906487434249
24473,154.0,17,38.420454545,328.0,89813.0,806.0,0.33015873015873015
24474,20.0,20,108.041,20.0,58750.0,455.0,1.0
24477,21723.0,14945,65.0116418672786,2015.0,77303.0,11589.0,0.6600937838162799
24482,55418.0,16183,72.56696979105494,925.0,66582.0,5603.0,0.6193467336683417
24484,50.0,50,51.197045455,98.0,43000.0,500.0,0.6035353535353535
24486,15273.0,2933,63.7012508220804,466.0,76023.0,3391.0,0.4902427415516421
24501,1960579.0,427137,105.96257425772977,3130.0,44000.0,26778.0,0.5605006066023881
24502,523584.0,126112,101.04707086124799,5234.0,62537.0,41134.0,0.4482758620689655
24503,76962.0,38169,100.3227589260448,3665.0,90363.0,20017.0,0.2889075373817516
24504,28381.6,9702,83.7719989552579,1552.0,45873.0,9498.0,0.5316244501744274
24515,1047.0,971,31.459911332842108,0.0,-666666666.0,5811.0,0.3695652173913043
24517,11352.0,5984,78.57418642486428,962.0,47845.0,4802.0,0.5638706140350878
24520,157.9,32,212.1068579425,732.0,40756.0,2384.0,0.7370564281559046
24521,47302.9,14868,62.29672691762185,1997.0,64700.0,9955.0,0.5100989562152637
24522,119708.09999999999,22377,59.35382098056468,1831.0,61207.0,9833.0,0.6304756397282059
24523,96527.1,27039,76.79229883246146,3967.0,62095.0,21132.0,0.5633617859487853
24526,341.0,205,62.67031792324445,329.0,68585.0,1498.0,0.5500894454382826
24528,20374.0,7588,59.16099624073565,628.0,53410.0,3568.0,0.6513523527232308
24530,18.0,11,74.848888889,396.0,33064.0,774.0,0.4391691394658754
24531,26324.4,5200,89.26123470815286,1975.0,49087.0,9182.0,0.5828451882845188
24540,2655509.7,153245,53.70545681171044,6047.0,44458.0,31405.0,0.5996166020239847
24541,368666.0,139864,107.27374152387266,5029.0,47587.0,28428.0,0.5331544847135048
24549,1043.5,111,225.04699734849999,767.0,53309.0,4337.0,0.6154602030789388
24551,154273.0,78358,75.23088332281952,4387.0,88251.0,26873.0,0.4140154772141015
24555,341.0,307,48.38998043661539,498.0,57500.0,2306.0,0.7355568790946992
24556,278.0,271,49.93336403885714,678.0,86354.0,2441.0,0.5788939624556063
24557,23591.2,10390,65.77079235405873,1693.0,41688.0,7667.0,0.5737732373136828
24558,25832.0,1959,103.91824309233331,1459.0,47661.0,6133.0,0.5360676009892827
24563,38537.0,9827,42.92444365161834,1259.0,45000.0,4987.0,0.6451095670764297
24571,2146.0,1450,51.02822103251666,741.0,40069.0,2224.0,0.5597147950089126
24572,36818.0,15962,58.2048231408703,2927.0,63125.0,15557.0,0.5865479723046488
24577,1592.6,308,208.82776821342856,1085.0,43041.0,4489.0,0.5187874960530471
24586,903.8,160,321.12077327733334,857.0,53592.0,4519.0,0.6081336696090794
24588,42863.9,10754,57.878790592071,1497.0,62459.0,9265.0,0.6006275212909009
24590,9147.0,1905,58.28026911992414,1370.0,83817.0,7490.0,0.52571737953438
24592,135995.9,77393,81.81784078375101,2773.0,53036.0,13846.0,0.5627164899758581
24593,2803.0,669,43.93296455145,343.0,65286.0,2460.0,0.6227544910179641
24602,45.0,13,121.15111111,221.0,37288.0,935.0,0.30980392156862746
24605,72590.7,37661,87.07790085225945,1807.0,51300.0,8533.0,0.5666101694915254
24609,9714.0,2186,74.37260534063137,1398.0,49394.0,6613.0,0.611286586649821
24614,39676.6,8635,78.1166664369625,1415.0,36875.0,7501.0,0.5393679700053562
24620,1166.6,85,322.71699732633334,470.0,34471.0,2492.0,0.6306259699948267
24630,1498.0,571,89.70843994330001,1022.0,56250.0,6142.0,0.6591261920603237
24631,12625.9,826,181.36441877839374,380.0,47770.0,1917.0,0.6861499364675985
24637,2637.0,1827,69.32899728457028,852.0,52378.0,3616.0,0.55441400304414
24641,40519.6,19952,71.16369528389848,1251.0,36919.0,5456.0,0.6200992555831265
24651,33727.0,17456,53.115305258303536,1344.0,44866.0,5872.0,0.5941134583432234
24656,2249.0,986,40.922765825262076,544.0,55417.0,2657.0,0.5877976190476191
24701,51595.9,19629,92.6146576325243,3727.0,44918.0,18086.0,0.5983024691358024
24712,954.0,540,72.26470575421429,366.0,59181.0,2721.0,0.5352986811481769
24739,2219.0,1658,57.59605768228788,2378.0,54226.0,13080.0,0.5711218464841653
24740,227097.2,74058,85.28889886595871,3306.0,41911.0,16510.0,0.5937473451703339
24801,5007.0,2213,69.24362518352963,506.0,27788.0,5333.0,0.6821110009910802
24817,25.0,23,9.52,269.0,-666666666.0,1283.0,0.796373779637378
24836,658.0,266,43.25821936657143,150.0,38875.0,882.0,0.7549194991055456
24868,133.0,49,108.19885080066666,437.0,22167.0,1345.0,0.765625
24870,685.0,451,70.47849792510526,458.0,43276.0,1398.0,0.5474031327287716
24874,124207.0,8968,63.604112736244446,356.0,37209.0,2530.0,0.6575342465753424
24881,236.0,91,31.528731975333333,27.0,-666666666.0,154.0,0.0
24892,118.0,118,77.92937142859999,237.0,27455.0,1447.0,0.5292171995589857
24901,43593.2,21335,72.89207545209413,2111.0,50008.0,8982.0,0.4456555112066319
24910,3629.3,1035,71.078709178492,917.0,37348.0,4570.0,0.6505239308977627
24924,14085.4,4544,113.5670355198263,111.0,36579.0,556.0,0.424812030075188
24927,1207.5,12,9.7406956522,52.0,20288.0,454.0,0.8226950354609929
24931,35.0,31,35.54,204.0,37500.0,1124.0,0.72737955346651
24935,855.0,442,28.95257692035294,142.0,39208.0,452.0,0.5
24944,28.0,22,2.2,61.0,61875.0,366.0,0.7126865671641791
24954,1830.4,344,171.0147268940909,663.0,38456.0,3149.0,0.604884430876581
24957,1090.0,389,65.84663992785714,52.0,250001.0,536.0,0.38386308068459657
24962,20.0,20,106.8855,0.0,-666666666.0,55.0,0.5454545454545454
24963,9817.8,1633,59.172071122782754,649.0,55435.0,3675.0,0.6565809379727685
24970,94699.0,46671,60.895526277680446,637.0,42609.0,3900.0,0.5855012140131807
24983,2654.0,858,44.882143704975,575.0,41237.0,1901.0,0.6590909090909091
24986,72422.9,6485,97.14164863331959,1217.0,42312.0,4987.0,0.557577332986743
25003,1685.0,945,61.46381365131905,309.0,56394.0,1416.0,0.7205651491365777
25015,1230.0,989,64.69114374577693,871.0,49071.0,3472.0,0.6197569580556644
25039,684.4,93,286.3818668792333,213.0,55000.0,740.0,0.7832422586520947
25043,8583.3,1092,73.07892032620344,161.0,-666666666.0,1249.0,0.5701042873696408
25045,24.0,24,55.494583332999994,992.0,38750.0,4434.0,0.6441085537615939
25048,229.0,163,131.777556336,70.0,-666666666.0,187.0,0.5
25053,1189.0,280,86.18210098488889,739.0,62292.0,3834.0,0.6513299784327822
25054,1194.0,535,66.3688693016,30.0,74797.0,283.0,0.7272727272727273
25064,11432.0,6020,76.81295559023363,1882.0,48107.0,9316.0,0.5888574407865336
25070,628.0,537,53.814587031882354,384.0,71974.0,1818.0,0.6075857038657914
25071,915.0,877,90.183842958625,2373.0,62865.0,11491.0,0.5569650550502633
25113,32.0,31,34.61375,149.0,31486.0,404.0,0.6832460732984293
25130,10862.0,2741,61.516043422098704,653.0,54648.0,3242.0,0.667476711219117
25136,4115.0,2411,81.4143650796775,285.0,30114.0,1787.0,0.6341689879294337
25142,52.0,27,54.640869565,91.0,76602.0,399.0,0.7151898734177216
25143,4514.0,2427,64.85049498935821,1766.0,55114.0,8870.0,0.6284617951284618
25159,62.0,43,53.27021164033332,671.0,54949.0,4683.0,0.654234179150107
25165,21026.5,968,407.2957310029714,199.0,70686.0,865.0,0.5481049562682215
25177,15671.0,6039,72.09348126107479,3741.0,57279.0,23208.0,0.5835276789002086
25186,533.0,417,36.7716668196,381.0,31953.0,882.0,0.5791610284167794
25206,12.0,11,30.35,75.0,23125.0,181.0,0.7194244604316546
25208,385.0,211,122.79331228849999,100.0,33939.0,780.0,0.7794117647058824
25209,3231.0,231,149.35774529004445,21.0,45417.0,395.0,0.6476190476190476
25213,22389.8,2449,120.86583791909999,1016.0,81691.0,6367.0,0.4733578318787322
25260,2796.0,1342,62.875639896742854,416.0,50288.0,1580.0,0.5982215036378334
25265,198.0,133,92.691,422.0,65058.0,1676.0,0.642089093701997
25271,34116.3,12681,74.79896157665958,1551.0,49961.0,7969.0,0.5771447948457105
25276,22929.0,4849,106.93428707700137,1535.0,34637.0,7623.0,0.6057744688578173
25301,422986.4,121664,98.08578219011278,545.0,23852.0,2456.0,0.46161274746499276
25302,62686.9,9719,101.61112783611715,2315.0,46498.0,13221.0,0.543820901515912
25303,262322.0,18404,84.19933275680657,1074.0,69808.0,7087.0,0.47136111681379594
25304,412380.2,170260,110.64165699827845,1666.0,73229.0,8785.0,0.36606692449974776
25306,153.0,151,193.67585000942856,1054.0,54125.0,6183.0,0.5503780911506233
25309,183424.0,106852,93.90327865493326,2252.0,51497.0,12741.0,0.6078307546574044
25311,78465.0,40624,52.90250405665894,1389.0,46626.0,9792.0,0.5416123141142708
25312,696.0,584,58.77567601098947,1501.0,54858.0,10293.0,0.6910929491619338
25313,34270.0,10205,65.06441203215805,2305.0,59829.0,11758.0,0.5341302647748855
25314,49266.0,13412,53.98456656317241,3513.0,84231.0,15212.0,0.2974897941457483
25315,323.0,286,83.62621386142857,702.0,48333.0,3437.0,0.6573317775184753
25320,539.0,130,63.56442112925,1133.0,47128.0,4404.0,0.653954802259887
25387,39655.0,37967,39.873722650054795,664.0,40546.0,5172.0,0.6428360413589365
25401,238109.1,81414,111.50558111781632,2109.0,49735.0,15074.0,0.5878597486826105
25403,11362.0,3335,69.23293793142206,2065.0,74334.0,14739.0,0.5353009259259259
25404,28364.0,15194,76.6248206376709,2994.0,64737.0,22950.0,0.5538686316859357
25405,1896.0,1022,83.34569122674375,2068.0,84963.0,15322.0,0.5943916779737676
25411,24034.5,6579,93.28365863514999,2891.0,62799.0,11887.0,0.6052720134604599
25414,18142.0,11888,86.886305074588,2943.0,99187.0,20132.0,0.47474679270763
25419,1222.0,876,87.08307081866667,1958.0,82156.0,12235.0,0.5580388485841329
25420,26.0,11,101.47730769,805.0,90326.0,4801.0,0.4515412385448487
25422,394.0,86,122.286165425,380.0,35938.0,1623.0,0.5504439063761097
25425,6491.0,4905,75.78136641902792,2046.0,92513.0,13436.0,0.5216475297587696
25427,16171.0,3807,67.06972783413148,2782.0,79694.0,15946.0,0.6312911219345467
25428,7385.0,2680,60.58356007522683,1276.0,80086.0,14518.0,0.6343519494204426
25430,1910.0,583,74.434268602,1169.0,82974.0,7823.0,0.5628808864265928
25434,155.0,105,13.99050035545,380.0,70536.0,3275.0,0.764794572182435
25438,47124.8,20595,81.06722166699609,902.0,78393.0,7227.0,0.6203918264166842
25443,22915.0,4492,115.48345953666795,1215.0,103095.0,7516.0,0.33836986592892104
25502,56.0,43,61.616785714,103.0,43641.0,848.0,0.5609756097560976
25504,34551.0,16450,89.48811097266771,2045.0,61650.0,13219.0,0.5328697163968271
25506,19.0,16,3.41,1096.0,42027.0,4482.0,0.6797807158980974
25507,3072.5,1121,120.7544933070409,234.0,32574.0,964.0,0.5839017735334243
25508,7135.0,1611,52.36735226125,1690.0,48372.0,8913.0,0.6244372990353698
25514,450.0,213,49.7811721399,896.0,51944.0,4101.0,0.6474609375
25515,26.0,26,50.094230769,335.0,47500.0,1972.0,0.7032640949554896
25523,21353.5,1054,81.38184885175217,422.0,45691.0,2858.0,0.583803177857509
25524,403.0,353,125.1568221421,410.0,42083.0,2344.0,0.572289156626506
25526,141029.0,40762,77.27746207151509,3460.0,80000.0,22903.0,0.5195297922627192
25530,4848.3,2243,83.82569318612896,1012.0,64763.0,6417.0,0.6016278046634403
25535,2348.4,737,110.86763988065626,177.0,81985.0,2687.0,0.39660222612770946
25541,1592.0,1488,61.794572324570375,2002.0,52078.0,10565.0,0.5948388787005502
25545,796.0,103,35.381251997599996,646.0,81964.0,4561.0,0.3381866313699537
25550,25241.3,10242,88.52002401729048,1838.0,57056.0,8647.0,0.5640088945362135
25555,952.4,98,202.12764268470002,281.0,71458.0,2313.0,0.5521557719054242
25557,391.0,291,123.369640621,289.0,41250.0,1523.0,0.7765089722675367
25560,15986.7,7136,70.22274735932028,1463.0,100410.0,7949.0,0.4151662049861496
25570,2827.4,801,127.49911364490625,1261.0,43832.0,5485.0,0.671562420866042
25601,111778.9,21210,100.12655237646368,1103.0,44263.0,5582.0,0.5519704433497536
25621,21.0,19,9.52,501.0,47813.0,1950.0,0.4851551956815115
25625,548.0,279,109.04665126333333,100.0,54278.0,1296.0,0.6175156389633601
25635,214.0,196,51.815347004225,158.0,80000.0,1531.0,0.5988483685220729
25661,14203.0,4910,74.29123940953001,1010.0,33634.0,4776.0,0.610909090909091
25669,1990.0,192,29.8439930991,88.0,-666666666.0,925.0,0.5581395348837209
25670,206.0,56,61.302488270000005,726.0,42230.0,3325.0,0.7139498432601881
25674,796.0,484,52.842293526590005,361.0,26627.0,1996.0,0.5501036627505184
25696,216.0,35,79.724140351,175.0,42196.0,1382.0,0.6531850353892821
25701,489927.7,135529,97.4504932209671,4672.0,47557.0,21862.0,0.44283327764784497
25702,158807.0,71497,120.23165234111586,1350.0,31635.0,7110.0,0.5963023161316539
25703,87285.0,11564,79.69014826198519,151.0,20352.0,5065.0,0.5092954990215264
25704,11055.0,5345,69.61074807780089,3152.0,47254.0,14756.0,0.5204457455850411
25705,267552.0,171489,57.22050976657263,3133.0,56928.0,20621.0,0.4727285572982902
25801,806147.3,188303,94.09249622470178,6246.0,46612.0,31056.0,0.5749746707193516
25812,2013.0,1073,97.98506484551723,319.0,51250.0,1444.0,0.6475995914198162
25813,10583.0,5115,91.94469843129077,1502.0,56169.0,7712.0,0.6195652173913043
